"학교종류명","설립구분","표준학교코드","학교명","영문학교명","관할조직명","도로명우편번호","도로명주소","도로명상세주소","전화번호","홈페이지주소","팩스번호","남녀공학구분명","고등학교구분명","산업체특별학급존재여부","고등학교일반실업구분명","특수목적고등학교계열명","입시전후기구분명","주야구분명","설립일자","개교기념일","시도교육청코드","시도교육청명","소재지명","적재일시"
"초등학교","공립","7041110","서울금동초등학교","Seoul Geumdong Elementary School","서울특별시남부교육지원청","08645","서울특별시 금천구 금하로30길 53","/ 서울금동초등학교 (시흥동)","02-809-2125","http://geumdong.sen.es.kr/","02-809-2130","남여공학","","N","일반계","","전기","주간","20030301","20030528","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7041109","서울구일초등학교","Seoul Guil Elementary School","서울특별시남부교육지원청","08324","서울특별시 구로구 구일로 68","(구로동/구일초등학교)","02-869-9101","http://guil.sen.es.kr","02-869-9166","남여공학","","N","일반계","","전기","주간","19871022","19871022","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7041108","서울구로초등학교","Seoul Guro Elementary School","서울특별시남부교육지원청","08283","서울특별시 구로구 구로중앙로27나길 9","/ 구로동443 (구로동)","02-861-1941","http://www.guro.es.kr","02-861-1944","남여공학","","N","일반계","","전기","주간","19500620","19500620","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7041107","서울구로남초등학교","Seoul Guronam Elementary School","서울특별시남부교육지원청","08375","서울특별시 구로구 디지털로27길 76","(구로동/구로남초등학교)","02-859-0501","http://www.guronam.es.kr","02-859-0221","남여공학","","N","일반계","","전기","주간","19640311","19640311","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7041106","서울고척초등학교","Seoul Gocheok Elementary School","서울특별시남부교육지원청","08232","서울특별시 구로구 경서로 31","(고척동)","02-2618-6212","http://gocheok.es.kr","02-2616-8059","남여공학","","N","일반계","","전기","주간","19671206","19671206","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7041105","서울고원초등학교","Seoul Gowon Elementary School","서울특별시남부교육지원청","08275","서울특별시 구로구 경인로46길 13","(고척동/ 서울고원초등학교)","02-2066-0960","http://gowon.sen.es.kr","02-2066-2544","남여공학","","N","해당없음","","전기","주간","20040301","20040501","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7041104","서울고산초등학교","Seoul Kohsan Elementary School","서울특별시남부교육지원청","08223","서울특별시 구로구 중앙로 6","(고척동/ 고산초등학교)","02-2617-0591","http://www.kohsan.es.kr","02-2617-0581","남여공학","","N","일반계","","전기","주간","19910902","19911029","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7041103","서울개웅초등학교","Seoul Gaewoong Elementary School","서울특별시남부교육지원청","08349","서울특별시 구로구 개봉로11길 98","(개봉동/개웅초등학교)","02-2683-1291","http://www.gaewoong.es.kr","02-2683-1726","남여공학","","N","일반계","","전기","주간","19980731","19980731","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7041102","서울개봉초등학교","Seoul Gaebong Elementary School","서울특별시남부교육지원청","08333","서울특별시 구로구 개봉로16길 30-11","(개봉동)","02-2612-6058","seoulgaebong.es.kr","02-2616-8387","남여공학","","N","일반계","","전기","주간","19710901","19711204","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7041101","서울개명초등학교","Seoul Kaemyeong Elementary School","서울특별시남부교육지원청","08355","서울특별시 구로구 개봉로1다길 16-9","(개봉동/개명초등학교)","02-2684-5117","http://kaemyong.sen.es.kr","02-2617-6713","남여공학","","N","일반계","","전기","주간","19831203","19840504","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7041100","서울가산초등학교","Seoul Gasan Elementary School","서울특별시남부교육지원청","08530","서울특별시 금천구 남부순환로 1304-11","/ 서울가산초등학교 (독산동)","02-864-3206","www.gasan.es.kr","02-859-5556","남여공학","","N","일반계","","전기","주간","19830625","19840614","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","사립","7041099","동광초등학교","Dong Gwang Elementary School","서울특별시남부교육지원청","08656","서울특별시 금천구 탑골로10길 45","/ 동광초등학교 (시흥동)","02-891-0151","http://donggwang.sen.es.kr","02-891-0153","남여공학","","N","일반계","","전기","주간","20010301","20010305","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031285","서울어울초등학교","SEOUL URWOOL Elementary School","서울특별시서부교육지원청","03370","서울특별시 은평구 통일로 650","/ 서울어울초등학교 (녹번동)","02-355-4921","http://","02-358-4922","남여공학","","N","해당없음","","후기","주간","20180901","20181031","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031278","서울가재울초등학교","Seoul Gajaeul Elementary School","서울특별시서부교육지원청","03711","서울특별시 서대문구 모래내로15길 61","(남가좌동)","02-300-8600","http://www.gajaeul.es.kr","02-300-8699","남여공학","","N","해당없음","","후기","주간","20160301","20160501","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031232","서울은빛초등학교","EUNVIT elementary school","서울특별시서부교육지원청","03301","서울특별시 은평구 진관3로 73-17","(진관동)","02-388-4923","http://www.ev.es.kr","02-388-4925","남여공학","","N","해당없음","","전기","주간","20110113","20110509","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031231","서울하늘초등학교","Seoul Haneul Elementary School","서울특별시서부교육지원청","03918","서울특별시 마포구 월드컵북로 502-14","/ 서울하늘초등학교 (상암동)","02-305-7762","http://www.sky.es.kr/","02-305-7764","남여공학","","N","해당없음","","전기","주간","20110301","20110405","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031230","서울수리초등학교","Seoul Suri Elementary School","서울특별시서부교육지원청","03362","서울특별시 은평구 불광로14길 10-10","(불광동)","02-353-9400","http://www.suri.es.kr","02-353-9437","남여공학","","N","해당없음","","전기","주간","20110301","20110301","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","사립","7031177","홍익대학교사범대학부속초등학교","Hongik University Elementary School","서울특별시서부교육지원청","03967","서울특별시 마포구 성미산로 51","(성산동)","02-336-3500","http://hongik.sen.es.kr","02-331-7210","남여공학","","N","일반계","","전기","주간","19660312","19660312","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","사립","7031176","충암초등학교","Choongam Elementary School","서울특별시서부교육지원청","03481","서울특별시 은평구 가좌로5길 5","(응암동)","02-302-2430","http://www.choongam.es.kr","02-302-8710","남여공학","","N","일반계","","전기","주간","19651115","19661109","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","사립","7031175","추계초등학교","Chugye Elementary School","서울특별시서부교육지원청","03762","서울특별시 서대문구 북아현로11가길 7","(북아현동/추계초등학교)","02-312-7701","http://www.chugye.es.kr","02-312-7750","남여공학","","N","일반계","","전기","주간","19640720","19640720","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","사립","7031174","이화여자대학교사범대학부속초등학교","Ewha Womans University Elementary School","서울특별시서부교육지원청","03765","서울특별시 서대문구 성산로 512-39","(대신동/이화여대부속초등학교)","02-363-5555","http://ewha.sen.es.kr","02-364-6001","남여공학","","N","일반계","","전기","주간","19550408","19550408","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","사립","7031172","예일초등학교","Yale Elementary School","서울특별시서부교육지원청","03412","서울특별시 은평구 연서로 117","/ 예일초등학교 (구산동)","02-3800-777","https://yale.sen.es.kr/","02-3800-786","남여공학","","N","일반계","","전기","주간","19650926","19650926","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","사립","7031170","선일초등학교","Sunil Elementary School","서울특별시서부교육지원청","03322","서울특별시 은평구 갈현로29길 27","/ 선일초등학교 (갈현동)","02-355-0160","http://www.sunil.es.kr","02-389-5270","남여공학","","N","일반계","","전기","주간","19650907","19650907","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031169","서울홍제초등학교","Seoul Hongje Elementary School","서울특별시서부교육지원청","03616","서울특별시 서대문구 홍은중앙로 13","/ 서울홍제초등학교 (홍은동)","02-396-7235","www.hongje.es.kr","02-396-7273","남여공학","","N","일반계","","전기","주간","19370521","19370521","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031168","서울홍은초등학교","Seoul Hong-eun Elementary School","서울특별시서부교육지원청","03617","서울특별시 서대문구 세검정로 105","/ 홍제동/서울홍은초등학교 (홍제동)","02-391-2196","http://hongeun.es.kr","02-394-5320","남여공학","","N","일반계","","전기","주간","19740306","19740306","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031167","서울홍연초등학교","Seoul Hongyeon Elementary School","서울특별시서부교육지원청","03657","서울특별시 서대문구 백련사길 55","/ 서울홍연초등학교 (홍은동)","02-394-1802","http://www.hyc.es.kr","02-379-4456","남여공학","","N","일반계","","전기","주간","19750703","19750703","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031166","서울한서초등학교","Seoul Hanseo Elementary School","서울특별시서부교육지원청","04123","서울특별시 마포구 대흥로24바길 27","/ 서울한서초 (염리동)","02-716-4914","http://www.hanseo.es.kr","02-718-0563","남여공학","","N","일반계","","전기","주간","19451101","19451101","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031165","서울창천초등학교","Seoul Changcheon Elementary School","서울특별시서부교육지원청","04102","서울특별시 마포구 백범로1길 56","/ 서울창천초등학교 (노고산동)","02-715-4667","http://www.changchon.es.kr","02-718-9277","남여공학","","N","일반계","","전기","주간","19400129","19400401","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031164","서울창서초등학교","Seoul Changseo Elementary School","서울특별시서부교육지원청","03787","서울특별시 서대문구 연세로5나길 30-3","(창천동/ 서울창서초등학교)","02-332-9532","http://scs.sen.es.kr","02-323-3867","남여공학","","N","일반계","","전기","주간","19611101","19611101","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031163","서울진관초등학교","Seoul Jingwan Elementary School","서울특별시서부교육지원청","03303","서울특별시 은평구 진관4로 78-16","(진관동/진관초등학교)","02-386-3365","http://www.jingwan.es.kr","02-386-3316","남여공학","","N","해당없음","","전기","주간","20080901","20080901","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031162","서울증산초등학교","Seoul Jeungsan Elementary School","서울특별시서부교육지원청","03493","서울특별시 은평구 증산서길 61","(증산동)","02-373-6305","http://jeungsancho.es.kr","02-307-7937","남여공학","","N","일반계","","전기","주간","19761126","19761126","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031161","서울중동초등학교","Seoul Jungdong Elementary School","서울특별시서부교육지원청","03949","서울특별시 마포구 월드컵북로 152","(성산동)","02-373-4835","http://www.jungdong.es.kr","02-307-7768","남여공학","","N","일반계","","전기","주간","19770901","19771202","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031160","서울인왕초등학교","Seoul Inwang Elementary School","서울특별시서부교육지원청","03629","서울특별시 서대문구 세무서길 33-9","(홍제동/서울인왕초등학교)","02-395-4094","http://www.inwang.es.kr","02-394-5026","남여공학","","N","일반계","","전기","주간","19621112","19621112","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031159","서울응암초등학교","Seoul Eung-am Elementary School","서울특별시서부교육지원청","03470","서울특별시 은평구 가좌로6길 20","/ 서울응암초등학교 (응암동)","02-309-5555","http://www.eungam.es.kr/","02-309-5554","남여공학","","N","일반계","","전기","주간","19621112","19621112","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031158","서울은평초등학교","Seoul Eunpyeong Elementary School","서울특별시서부교육지원청","03382","서울특별시 은평구 은평로 239","(녹번동)","02-355-2578","http://www.eunpyeong.es.kr","02-384-0406","남여공학","","N","일반계","","전기","주간","19310401","19310401","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031157","서울은진초등학교","Seoul Eunjin Elementary School","서울특별시서부교육지원청","03311","서울특별시 은평구 진관1로 21-20","/ 은진초등학교 (진관동)","02-351-3561","http://www.eunjin.es.kr","02-351-3681","남여공학","","N","해당없음","","전기","주간","20081231","20090430","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031156","서울은명초등학교","Seoul Eunmyung Elementary School","서울특별시서부교육지원청","03453","서울특별시 은평구 은평로4길 21-9","/ 서울은명초등학교 (응암동)","02-359-9517","http://www.em.es.kr","02-359-9520","남여공학","","N","해당없음","","전기","주간","20080716","20081026","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031155","서울용강초등학교","Seoul Yong-gang Elementary School","서울특별시서부교육지원청","04136","서울특별시 마포구 백범로17길 9","(대흥동)","02-715-1749","http://www.yonggang.es.kr","02-717-1670","남여공학","","N","일반계","","전기","주간","19160426","19160426","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031154","서울염리초등학교","Seoul Yeomri Elementary School","서울특별시서부교육지원청","04155","서울특별시 마포구 토정로37길 37","/ 서울염리초등학교 (염리동)","02-715-4916","https://yeomri.sen.es.kr","02-701-1163","남여공학","","N","일반계","","전기","주간","19830803","19831122","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031153","서울연희초등학교","Seoul Yeonhui Elementary School","서울특별시서부교육지원청","03723","서울특별시 서대문구 연희로 136","(연희동/ 서울연희초등학교)","02-338-9919","http://yeonhui.sen.es.kr","02-322-7795","남여공학","","N","일반계","","전기","주간","19681207","19681207","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031152","서울연천초등학교","Seoul Yeoncheon Elementary School","서울특별시서부교육지원청","03348","서울특별시 은평구 연서로34길 22","/ 연천초등학교 (불광동)","02-357-3911","http://yc1985.sen.es.kr","02-357-3916","남여공학","","N","일반계","","전기","주간","19841205","19850506","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031151","서울연은초등학교","Seoul Yeoneun Elementary School","서울특별시서부교육지원청","03476","서울특별시 은평구 백련산로2길 35","/ 서울연은초등학교 (응암동)","02-372-6999","http://www.yeoneun.es.kr","02-376-1076","남여공학","","N","일반계","","전기","주간","19831020","19831020","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031150","서울연신초등학교","Seoul Yeonsin Elementary School","서울특별시서부교육지원청","03338","서울특별시 은평구 연서로 347","(불광동)","02-387-0373","http://www.yeonsin.es.kr","02-388-1658","남여공학","","N","일반계","","전기","주간","19760318","19760318","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031149","서울연광초등학교","Seoul YeonGwang Elementary School","서울특별시서부교육지원청","03342","서울특별시 은평구 연서로35길 37","/ 서울연광초등학교 (불광동)","02-353-5141","http://yeonkwang.sen.es.kr","02-353-5136","남여공학","","N","해당없음","","전기","주간","20040301","20040301","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031148","서울연가초등학교","Seoul Yeon-ga Elementary School","서울특별시서부교육지원청","03670","서울특별시 서대문구 증가로12가길 49-50","/ 연가초등학교 (남가좌동)","02-372-3044","http://www.yeonga.es.kr","02-309-0589","남여공학","","N","일반계","","전기","주간","19721130","19730907","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031147","서울역촌초등학교","Seoul Yeokchon Elementary School","서울특별시서부교육지원청","03420","서울특별시 은평구 은평로3길 25","/ 서울역촌초등학교 (역촌동/서울역촌초등학교)","02-352-2245","http://yeokchon.es.kr","02-354-9368","남여공학","","N","일반계","","전기","주간","19721201","19730316","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031146","서울안산초등학교","Seoul Ansan Elementary School","서울특별시서부교육지원청","03731","서울특별시 서대문구 통일로 321","(홍제동)","02-737-4265","http://www.ansan.es.kr","02-725-0136","남여공학","","N","일반계","","전기","주간","19360619","19371130","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031145","서울아현초등학교","Seoul Ahyeon Elementary School","서울특별시서부교육지원청","04117","서울특별시 마포구 굴레방로 6","(아현동)","02-313-5845","http://ahyun.es.kr","02-364-6278","남여공학","","N","일반계","","전기","주간","19250402","19250402","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031144","서울신석초등학교","Seoul Sinseok Elementary School","서울특별시서부교육지원청","04090","서울특별시 마포구 대흥로 33","/ 서울신석초등학교 (신수동)","02-715-3669","http://sinseok.es.kr","02-715-0117","남여공학","","N","일반계","","전기","주간","19640310","19640310","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031143","서울신사초등학교","Seoul Shinsa Elementary School","서울특별시서부교육지원청","03442","서울특별시 은평구 가좌로 275-2","/ 서울신사초등학교 (신사동)","02-373-9356","http://www.shinsa.es.kr","02-309-5424","남여공학","","N","일반계","","전기","주간","19801024","19801024","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031142","서울신북초등학교","Seoul Sinbuk Elementary School","서울특별시서부교육지원청","03941","서울특별시 마포구 월드컵북로38길 26","/ 서울신북초등학교 (중동)","02-303-6884","http://www.sinbuk.es.kr","02-309-5606","남여공학","","N","일반계","","전기","주간","19821101","19821111","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031141","서울신도초등학교","Seoul Sindo Elementary School","서울특별시서부교육지원청","03310","서울특별시 은평구 진관1로 77-23","/ 서울신도초등학교 (진관동)","02-352-3692","http://www.sindo.es.kr","02-352-2788","남여공학","","N","해당없음","","전기","주간","19281201","19281201","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031140","서울수색초등학교","Seoul Susaek Elementary School","서울특별시서부교육지원청","03489","서울특별시 은평구 수색로16길 21","(수색동)","02-372-8286","http://www.susaek.es.kr","02-309-1149","남여공학","","N","일반계","","전기","주간","19350401","19350401","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031139","서울소의초등학교","Seoul Soeui Elementary School","서울특별시서부교육지원청","04202","서울특별시 마포구 마포대로24길 42","(아현동/소의초등학교)","02-362-6571","http://www.soeui.es.kr","02-393-9391","남여공학","","N","일반계","","전기","주간","19330501","19451101","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031138","서울성원초등학교","Seoul Seongwon Elementary School","서울특별시서부교육지원청","03939","서울특별시 마포구 월드컵로36길 34","(성산동)","02-305-7201","http://sungwon.sen.es.kr","02-309-3887","남여공학","","N","일반계","","전기","주간","19861022","19861021","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031137","서울성서초등학교","Seoul Seongseo Elementary School","서울특별시서부교육지원청","03968","서울특별시 마포구 성미산로7길 24","(성산동)","02-3141-9544","http://www.sseo.es.kr","02-3141-9549","남여공학","","N","일반계","","전기","주간","19831203","19840523","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031136","서울성산초등학교","Seoul Seongsan Elementary School","서울특별시서부교육지원청","04023","서울특별시 마포구 양화로3길 94","/ 서울성산초등학교 (합정동)","02-334-1951","http://www.ssc.es.kr","02-337-9143","남여공학","","N","일반계","","전기","주간","19690301","19690301","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031135","서울서신초등학교","Seoul Seosin Elementary School","서울특별시서부교육지원청","03444","서울특별시 은평구 은평터널로 150","(신사동)","02-380-0000","http://susin.sen.es.kr","02-3152-0706","남여공학","","N","해당없음","","전기","주간","20050301","20050428","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031134","서울서교초등학교","Seoul Seokyo Elementary School","서울특별시서부교육지원청","04054","서울특별시 마포구 와우산로23길 20-27","(서교동)","02 3143-0673","http://seokyo.es.kr","02-323-1465","남여공학","","N","일반계","","전기","주간","19620712","19620712","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031133","서울서강초등학교","Seoul Seogang Elementary School","서울특별시서부교육지원청","04067","서울특별시 마포구 독막로 113","(상수동/서강초등학교)","02-334-2410","http://www.sogang.es.kr","02-338-5642","남여공학","","N","일반계","","전기","주간","19370401","19380607","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031132","서울상지초등학교","Seoul Sangji Elementary School","서울특별시서부교육지원청","03905","서울특별시 마포구 월드컵로42길 30","/ 서울상지초등학교 (상암동)","02-303-9009","http://www.seoulsangji.es.kr","02-303-4906","남여공학","","N","해당없음","","전기","주간","20070605","20070605","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031131","서울상암초등학교","Seoul Sangam Elementary School","서울특별시서부교육지원청","03912","서울특별시 마포구 월드컵북로 353","(상암동/상암초등학교)","02-375-8891","http://sangam.sen.es.kr/","02-375-8894","남여공학","","N","일반계","","전기","주간","19720710","19720710","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031130","서울상신초등학교","Seoul Sangsin Elementary School","서울특별시서부교육지원청","03439","서울특별시 은평구 가좌로 361","(신사동)","02-303-4245","http://www.sangsin.es.kr","02-309-3851","남여공학","","N","일반계","","전기","주간","19820707","19821111","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031129","서울불광초등학교","Seoul Bulgwang Elementary School","서울특별시서부교육지원청","03358","서울특별시 은평구 불광로 51","/ 서울불광초등학교 (불광동)","02-355-1979","http://www.bulgwang.es.kr","02-354-9616","남여공학","","N","일반계","","전기","주간","19620418","19620418","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031128","서울북한산초등학교","Seoul Bukhansan Elementary School","서울특별시서부교육지원청","03307","서울특별시 은평구 대서문길 42-3","/ 서울북한산초등학교 (진관동)","02-359-9824","http://www.bukhansan.es.kr","02-385-7844","남여공학","","N","일반계","","전기","주간","19661206","19670325","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031127","서울북성초등학교","Seoul Buksung Elementary School","서울특별시서부교육지원청","03769","서울특별시 서대문구 북아현로1나길 22","(북아현동/ 북성초등학교)","02-362-0669","http://seoulbuksung.sen.es.kr","02-362-1291","남여공학","","N","일반계","","전기","주간","19411101","19411101","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031126","서울북가좌초등학교","Seoul Bukgajwa Elementary School","서울특별시서부교육지원청","03714","서울특별시 서대문구 거북골로19길 20","(북가좌동/ 서울북가좌초등학교)","02-372-4024","http://www.bukgajwa.es.kr","02-302-0127","남여공학","","N","일반계","","전기","주간","19681223","19690324","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031125","서울미동초등학교","Seoul Midong Elementary School","서울특별시서부교육지원청","03740","서울특별시 서대문구 충정로 52","(미근동/ 서울미동초등학교)","02-364-6524","http://www.smidong.es.kr","02-364-2599","남여공학","","N","일반계","","전기","주간","18960501","18960501","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031124","서울망원초등학교","Seoul Mangwon Elementary School","서울특별시서부교육지원청","03955","서울특별시 마포구 방울내로5길 28","(망원동/ 망원초등학교)","02-334-5188","http://mangwon.sen.es.kr","02-324-8415","남여공학","","N","일반계","","전기","주간","19831231","19841026","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031123","서울마포초등학교","Seoul Mapo Elementary School","서울특별시서부교육지원청","04171","서울특별시 마포구 도화2길 64","/ 서울 마포초등학교 (도화동)","02-712-0852","http://mapo.es.kr","02-712-5932","남여공학","","N","일반계","","전기","주간","19100624","19110612","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031122","서울동교초등학교","Seoul Dong-gyo Elementary School","서울특별시서부교육지원청","03959","서울특별시 마포구 월드컵로25길 86","/ 동교초등학교 (망원동)","02-324-5091","www.donggyo.es.kr","02-324-5094","남여공학","","N","일반계","","전기","주간","19740901","19750418","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031121","서울대조초등학교","Seoul Daejo Elementary School","서울특별시서부교육지원청","03388","서울특별시 은평구 연서로18길 17","(대조동)","02-355-3784","http://www.daejo.es.kr","02-356-7934","남여공학","","N","일반계","","전기","주간","19670915","19671124","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031120","서울대은초등학교","Seoul Dae-eun Elementary School","서울특별시서부교육지원청","03391","서울특별시 은평구 통일로69길 12-15","/ 서울대은초등학교 (대조동)","02-388-0833","https://daeeun.sen.es.kr","02-388-0837","남여공학","","N","일반계","","전기","주간","19821008","19821008","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031119","서울대신초등학교","Seoul Daesin Elementary School","서울특별시서부교육지원청","03767","서울특별시 서대문구 이화여대2길 27","(대현동/ 서울대신초등학교)","02-363-1994","http://sds.sen.es.kr","02-364-7340","남여공학","","N","일반계","","전기","주간","19650310","19650310","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031118","서울녹번초등학교","Seoul Nokbeon Elementary School","서울특별시서부교육지원청","03380","서울특별시 은평구 녹번로1길 1","(녹번동/ 서울녹번초등학교)","02-386-0753","http://nokbun.sen.es.kr","02-352-1194","남여공학","","N","일반계","","전기","주간","19820924","19820924","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031117","서울금화초등학교","Seoul Geumhwa Elementary School","서울특별시서부교육지원청","03735","서울특별시 서대문구 통일로 165","(천연동/서울금화초등학교)","02-364-9264","http://www.geumhwa.es.kr","02-392-4318","남여공학","","N","일반계","","전기","주간","19240324","19240401","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031116","서울구현초등학교","Seoul Guhyun Elementary School","서울특별시서부교육지원청","03428","서울특별시 은평구 갈현로15길 51","(구산동/구현초등학교)","02-352-5518","http://guhyun.sen.es.kr","02-352-5514","남여공학","","N","해당없음","","전기","주간","20081231","20090427","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031115","서울구산초등학교","Seoul Gusan Elementary School","서울특별시서부교육지원청","03426","서울특별시 은평구 서오릉로15길 16","(구산동/ 구산초등학교)","02-387-7487","http://gusan.sen.es.kr","02-356-9686","남여공학","","N","일반계","","전기","주간","19771129","19771129","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031114","서울공덕초등학교","Seoul Gongduck Elementary School","서울특별시서부교육지원청","04214","서울특별시 마포구 만리재옛길 13","(공덕동/ 공덕초등학교)","02-703-6069","http://kongduck.sen.es.kr","02-703-6068","남여공학","","N","일반계","","전기","주간","19440411","19440411","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031113","서울고은초등학교","Seoul Goeun Elementary School","서울특별시서부교육지원청","03645","서울특별시 서대문구 모래내로 441","(홍제동/ 서울고은초등학교)","02-396-2652","http://goeun.sen.es.kr","02-396-2624","남여공학","","N","일반계","","전기","주간","19711203","19711203","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7031112","서울갈현초등학교","Seoul Galhyun Elementary School","서울특별시서부교육지원청","03331","서울특별시 은평구 연서로29길 31","/ 갈현초등학교 (갈현동)","02-355-0835","http://galhyun.sen.es.kr","02-352-2802","남여공학","","N","일반계","","전기","주간","19661202","19670313","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","사립","7031111","명지초등학교","Myongji Elementary School","서울특별시서부교육지원청","03656","서울특별시 서대문구 명지2길 32-20","(홍은동)","02-372-2872","http://www.myongji.net","02-375-6996","남여공학","","N","일반계","","전기","주간","19670315","19670315","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","사립","7031110","경기초등학교","Kyonggi Elementary School","서울특별시서부교육지원청","03746","서울특별시 서대문구 경기대로9길 10","(충정로2가/경기초등학교)","02-363-2908","http://www.kyonggicho.es.kr","02-3146-9581","남여공학","","N","일반계","","전기","주간","19641203","19641203","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7021205","서울양원숲초등학교","SEOUL YANGWONSOOP ELEMENTARY SCHOOL","서울특별시동부교육지원청","02057","서울특별시 중랑구 양원역로 95","(망우동/ 서울양원숲초등학교)","02-493-9701","https://yangwonsoop.sen.es.kr/index.do","02-493-9497","남여공학","","N","","","전기","주간","20220301","20220501","B10","서울특별시교육청","서울특별시","20230326"
